"","store","upc","week","move","price","profit","descrip","custcoun","brand","adjstore","wp","mks","market","summks","csame","cdiff","Prod1","Prod2","Prod3","Prod4","Prod5","Prod6","Prod7","Prod8","Prod9","Prod10","Prod11","os","y","avg_price_product","pricediff_product","withingroupshare","estimateddi"
"1627",100,7336011341,134,6,0.050625,18.86,"OLD STYLE BEER",23949,73360,2,0.041077125,0.000250532381310284,"100_134",0.0126101298592843,1,9,0,0,0,0,0,0,0,0,0,1,0,0.987389870140716,-8.2792320667516,0.050625,0,0.0198675496688742,-8.28689913607352
"1628",100,7336011751,134,10,0.05125,19.86,"OLD STYLE BEER",23949,73360,2,0.04107175,0.000417553968850474,"100_134",0.0126101298592843,1,9,0,0,0,0,0,0,0,0,0,0,1,0.987389870140716,-7.76840644298561,0.05125,0,0.033112582781457,-7.77271061031931
"1629",100,1820000016,135,36,0.05125,19.86,"BUDWEISER BEER",28179,18200,2,0.04107175,0.00127754710954966,"100_135",0.0108236630114624,1,9,1,0,0,0,0,0,0,0,0,0,0,0.989176336988538,-6.65193069522334,0.05125,0,0.118032786885246,-6.63693032359683
"1630",100,1820011168,135,45,0.0416319444444444,8,"BUDWEISER BEER",28179,18200,2,0.0383013888888889,0.00159693388693708,"100_135",0.0108236630114624,1,9,0,1,0,0,0,0,0,0,0,0,0,0.989176336988538,-6.42878714390914,0.0416319444444444,0,0.147540983606557,-6.40720996462376
"1631",100,3410000354,135,19,0.05125,19.86,"MILLER LITE BEER",28179,34100,2,0.04107175,0.000674260974484545,"100_135",0.0108236630114624,6,4,0,0,1,0,0,0,0,0,0,0,0,0.989176336988538,-7.29101065451301,0.05125,0,0.0622950819672131,-7.28831634864235
"1632",100,3410000554,135,9,0.05125,19.86,"MILLER GENUINE DRAFT",28179,34100,2,0.04107175,0.000319386777387416,"100_135",0.0108236630114624,6,4,0,0,0,1,0,0,0,0,0,0,0,0.989176336988538,-8.03822505634323,0.05125,0,0.0295081967213115,-8.04269949689769
"1633",100,3410017306,135,38,0.0416319444444444,8.84,"MILLER GENUINE DRAFT",28179,34100,2,0.0379516805555556,0.00134852194896909,"100_135",0.0108236630114624,6,4,0,0,0,0,1,0,0,0,0,0,0,0.989176336988538,-6.59786347395307,0.0416319444444444,0,0.124590163934426,-6.58140532299483
"1634",100,3410017505,135,15,0.0540277777777778,22.36,"MILLER GEN DRFT LNNR",28179,34100,2,0.0419471666666667,0.000532311295645694,"100_135",0.0108236630114624,6,4,0,0,0,0,0,1,0,0,0,0,0,0.989176336988538,-7.52739943257725,0.0540277777777778,0,0.0491803278688525,-7.52757879512342
"1635",100,3410057306,135,82,0.0415625,8.68,"MILLER LITE BEER",28179,34100,2,0.037954875,0.00290996841619646,"100_135",0.0108236630114624,6,4,0,0,0,0,0,0,1,0,0,0,0,0.989176336988538,-5.8287303864152,0.0416242283950617,-6.17283950617234e-05,0.268852459016393,-5.77965138093696
"1636",100,3410057528,135,21,0.050625,18.86,"MILLER LITE BEER N.R",28179,34100,2,0.041077125,0.000745235813903971,"100_135",0.0108236630114624,6,4,0,0,0,0,0,0,0,1,0,0,0,0.989176336988538,-7.19092719595603,0.050625,0,0.0688524590163934,-7.18679295319381
"1637",100,3410057602,135,14,0.050625,18.86,"MILLER LITE BEER",28179,34100,2,0.041077125,0.000496823875935981,"100_135",0.0108236630114624,6,4,0,0,0,0,0,0,0,0,1,0,0,0.989176336988538,-7.5963923040642,0.050625,0,0.0459016393442623,-7.59728879525811
"1638",100,7336011341,135,3,0.050625,18.86,"OLD STYLE BEER",28179,73360,2,0.041077125,0.000106462259129139,"100_135",0.0108236630114624,1,9,0,0,0,0,0,0,0,0,0,1,0,0.989176336988538,-9.13683734501135,0.050625,0,0.00983606557377049,-9.14558849474685
"1639",100,7336011751,135,23,0.05125,19.86,"OLD STYLE BEER",28179,73360,2,0.04107175,0.000816210653323397,"100_135",0.0108236630114624,1,9,0,0,0,0,0,0,0,0,0,0,1,0.989176336988538,-7.09995541775031,0.05125,0,0.0754098360655738,-7.09437916168802
"1640",100,1820000016,136,33,0.05125,19.86,"BUDWEISER BEER",27371,18200,2,0.04107175,0.00120565562091264,"100_136",0.0131526067735925,1,9,1,0,0,0,0,0,0,0,0,0,0,0.986847393226407,-6.70749190795953,0.05125,0,0.0916666666666667,-6.6963231830981
"1641",100,1820011168,136,73,0.0381597222222222,0.36,"BUDWEISER BEER",27371,18200,2,0.0380223472222222,0.00266705637353403,"100_136",0.0131526067735925,1,9,0,1,0,0,0,0,0,0,0,0,0,0.986847393226407,-5.91354002827762,0.0381597222222222,0,0.202777777777778,-5.87196342680002
"1642",100,3410000354,136,18,0.05125,19.86,"MILLER LITE BEER",27371,34100,2,0.04107175,0.000657630338679624,"100_136",0.0131526067735925,6,4,0,0,1,0,0,0,0,0,0,0,0,0.986847393226407,-7.31362771152984,0.05125,0,0.05,-7.31362771152988
"1643",100,3410000554,136,15,0.05125,19.86,"MILLER GENUINE DRAFT",27371,34100,2,0.04107175,0.00054802528223302,"100_136",0.0131526067735925,6,4,0,0,0,1,0,0,0,0,0,0,0,0.986847393226407,-7.4959492683238,0.05125,0,0.0416666666666667,-7.49816812208725
"1644",100,3410017306,136,52,0.0381597222222222,0.54,"MILLER GENUINE DRAFT",27371,34100,2,0.0379536597222222,0.0018998209784078,"100_136",0.0131526067735925,6,4,0,0,0,0,1,0,0,0,0,0,0,0.986847393226407,-6.25275575084458,0.0381597222222222,0,0.144444444444444,-6.2272585126788
"1645",100,3410017505,136,13,0.0540277777777778,22.36,"MILLER GEN DRFT LNNR",27371,34100,2,0.0419471666666667,0.000474955244601951,"100_136",0.0131526067735925,6,4,0,0,0,0,0,1,0,0,0,0,0,0.986847393226407,-7.63905011196447,0.0540277777777778,0,0.0361111111111111,-7.64274547110864
"1646",100,3410057306,136,91,0.0381597222222222,0.54,"MILLER LITE BEER",27371,34100,2,0.0379536597222222,0.00332468671221366,"100_136",0.0131526067735925,6,4,0,0,0,0,0,0,1,0,0,0,0,0.986847393226407,-5.69313996290916,0.0381597222222222,0,0.252777777777778,-5.63757222729236
"1647",100,3410057528,136,37,0.0415972222222222,1.25,"MILLER LITE BEER N.R",27371,34100,2,0.0410772569444444,0.00135179569617478,"100_136",0.0131526067735925,6,4,0,0,0,0,0,0,0,1,0,0,0,0.986847393226407,-6.59308155678178,0.0415972222222222,0,0.102777777777778,-6.57891331709227
"1648",100,3410057602,136,13,0.050625,18.86,"MILLER LITE BEER",27371,34100,2,0.041077125,0.000474955244601951,"100_136",0.0131526067735925,6,4,0,0,0,0,0,0,0,0,1,0,0,0.986847393226407,-7.63905011196447,0.050625,0,0.0361111111111111,-7.64274547110864
"1649",100,7336011341,136,5,0.050625,18.86,"OLD STYLE BEER",27371,73360,2,0.041077125,0.000182675094077673,"100_136",0.0131526067735925,1,9,0,0,0,0,0,0,0,0,0,1,0,0.986847393226407,-8.59456155699191,0.050625,0,0.0138888888888889,-8.6041412330673
"1650",100,7336011751,136,10,0.05125,19.86,"OLD STYLE BEER",27371,73360,2,0.04107175,0.000365350188155347,"100_136",0.0131526067735925,1,9,0,0,0,0,0,0,0,0,0,0,1,0.986847393226407,-7.90141437643196,0.05125,0,0.0277777777777778,-7.90732041404914
"1651",100,1820000016,137,39,0.05125,19.86,"BUDWEISER BEER",23429,18200,2,0.04107175,0.00166460369627385,"100_137",0.0171582227154381,1,9,1,0,0,0,0,0,0,0,0,0,0,0.982841777284562,-6.38086107332797,0.05125,0,0.0970149253731343,-6.36430933369654
"1652",100,1820011168,137,74,0.0381944444444444,0.27,"BUDWEISER BEER",23429,18200,2,0.0380913194444444,0.00315847880831448,"100_137",0.0171582227154381,1,9,0,1,0,0,0,0,0,0,0,0,0,0.982841777284562,-5.74035762625345,0.0381635802469136,3.08641975308721e-05,0.18407960199005,-5.69241176617481
"1653",100,3410000354,137,18,0.05125,19.86,"MILLER LITE BEER",23429,34100,2,0.04107175,0.000768278629049469,"100_137",0.0171582227154381,6,4,0,0,1,0,0,0,0,0,0,0,0,0.982841777284562,-7.15405096156146,0.05125,0,0.0447761194029851,-7.15587324599501
"1654",100,3410000554,137,14,0.05125,19.86,"MILLER GENUINE DRAFT",23429,34100,2,0.04107175,0.000597550044816253,"100_137",0.0171582227154381,6,4,0,0,0,1,0,0,0,0,0,0,0,0.982841777284562,-7.40536538984236,0.05125,0,0.0348258706467662,-7.41064953242194
"1655",100,3410017306,137,66,0.0381597222222222,0.54,"MILLER GENUINE DRAFT",23429,34100,2,0.0379536597222222,0.00281702163984805,"100_137",0.0171582227154381,6,4,0,0,0,0,1,0,0,0,0,0,0,0.982841777284562,-5.85476797743119,0.0381597222222222,0,0.164179104477612,-5.81408530239881
"1656",100,3410017505,137,13,0.0540277777777778,22.36,"MILLER GEN DRFT LNNR",23429,34100,2,0.0419471666666667,0.00055486789875795,"100_137",0.0171582227154381,6,4,0,0,0,0,0,1,0,0,0,0,0,0.982841777284562,-7.47947336199608,0.0540277777777778,0,0.0323383084577114,-7.48562109977593
"1657",100,3410057306,137,80,0.0381597222222222,0.54,"MILLER LITE BEER",23429,34100,2,0.0379536597222222,0.0034145716846643,"100_137",0.0171582227154381,6,4,0,0,0,0,0,0,1,0,0,0,0,0.982841777284562,-5.66239608478374,0.0381597222222222,0,0.199004975124378,-5.60896800530048
"1658",100,3410057528,137,46,0.0417361111111111,1.58,"MILLER LITE BEER N.R",23429,34100,2,0.0410766805555556,0.00196337871868198,"100_137",0.0171582227154381,6,4,0,0,0,0,0,0,0,1,0,0,0,0.982841777284562,-6.21578132296852,0.0416126543209877,0.000123456790123461,0.114427860696517,-6.19302911172478
"1659",100,3410057602,137,32,0.0415972222222222,1.25,"MILLER LITE BEER",23429,34100,2,0.0410772569444444,0.00136582867386572,"100_137",0.0171582227154381,6,4,0,0,0,0,0,0,0,0,1,0,0,0.982841777284562,-6.57868681665789,0.0415972222222222,0,0.0796019900497512,-6.56829733958306
"1660",100,7336011341,137,6,0.050625,18.86,"OLD STYLE BEER",23429,73360,2,0.041077125,0.000256092876349823,"100_137",0.0171582227154381,1,9,0,0,0,0,0,0,0,0,0,1,0,0.982841777284562,-8.25266325022957,0.050625,0,0.0149253731343284,-8.2648353618387
"1661",100,7336011751,137,14,0.05125,19.86,"OLD STYLE BEER",23429,73360,2,0.04107175,0.000597550044816253,"100_137",0.0171582227154381,1,9,0,0,0,0,0,0,0,0,0,0,1,0.982841777284562,-7.40536538984236,0.05125,0,0.0348258706467662,-7.41064953242194
"1662",100,1820000016,138,27,0.05125,19.86,"BUDWEISER BEER",24847,18200,2,0.04107175,0.00108665029983499,"100_138",0.0129593109832173,1,9,1,0,0,0,0,0,0,0,0,0,0,0.987040689016783,-6.81161141842923,0.05125,0,0.0838509316770186,-6.80268278768502
"1663",100,1820011168,138,59,0.0416319444444444,8,"BUDWEISER BEER",24847,18200,2,0.0383013888888889,0.00237453213667646,"100_138",0.0129593109832173,1,9,0,1,0,0,0,0,0,0,0,0,0,0.987040689016783,-6.02991084052784,0.0416319444444444,0,0.183229813664596,-5.99429950785751
"1664",100,3410000354,138,20,0.05125,19.86,"MILLER LITE BEER",24847,34100,2,0.04107175,0.000804926148025919,"100_138",0.0129593109832173,6,4,0,0,1,0,0,0,0,0,0,0,0,0.987040689016783,-7.11171601087957,0.05125,0,0.062111801242236,-7.10853051443436
"1665",100,3410000554,138,6,0.05125,19.86,"MILLER GENUINE DRAFT",24847,34100,2,0.04107175,0.000241477844407776,"100_138",0.0129593109832173,6,4,0,0,0,1,0,0,0,0,0,0,0,0.987040689016783,-8.31568881520551,0.05125,0,0.0186335403726708,-8.32389157377943
"1666",100,3410017306,138,39,0.0416319444444444,8.84,"MILLER GENUINE DRAFT",24847,34100,2,0.0379516805555556,0.00156960598865054,"100_138",0.0129593109832173,6,4,0,0,0,0,1,0,0,0,0,0,0,0.987040689016783,-6.44388663830392,0.0416319444444444,0,0.12111801242236,-6.42503524040279
"1667",100,3410017505,138,25,0.0540277777777778,22.36,"MILLER GEN DRFT LNNR",24847,34100,2,0.0419471666666667,0.0010061576850324,"100_138",0.0129593109832173,6,4,0,0,0,0,0,1,0,0,0,0,0,0.987040689016783,-6.88857245956536,0.0540277777777778,0,0.077639751552795,-6.88128809276696
"1668",100,3410057306,138,53,0.0416319444444444,8.84,"MILLER LITE BEER",24847,34100,2,0.0379516805555556,0.00213305429226868,"100_138",0.0129593109832173,6,4,0,0,0,0,0,0,1,0,0,0,0,0.987040689016783,-6.13715637088144,0.0416319444444444,0,0.164596273291925,-6.10660257838843
"1669",100,3410057528,138,37,0.050625,18.86,"MILLER LITE BEER N.R",24847,34100,2,0.041077125,0.00148911337384795,"100_138",0.0129593109832173,6,4,0,0,0,0,0,0,0,1,0,0,0,0.987040689016783,-6.49653037178934,0.050625,0,0.114906832298137,-6.47933962109179
"1670",100,3410057602,138,40,0.0415972222222222,1.25,"MILLER LITE BEER",24847,34100,2,0.0410772569444444,0.00160985229605184,"100_138",0.0129593109832173,6,4,0,0,0,0,0,0,0,0,1,0,0,0.987040689016783,-6.41856883031963,0.0415972222222222,0,0.124223602484472,-6.39888607351456
"1671",100,7336011341,138,4,0.050625,18.86,"OLD STYLE BEER",24847,73360,2,0.041077125,0.000160985229605184,"100_138",0.0129593109832173,1,9,0,0,0,0,0,0,0,0,0,1,0,0.987040689016783,-8.72115392331367,0.050625,0,0.0124223602484472,-8.730973039778
"1672",100,7336011751,138,12,0.05125,19.86,"OLD STYLE BEER",24847,73360,2,0.04107175,0.000482955688815551,"100_138",0.0129593109832173,1,9,0,0,0,0,0,0,0,0,0,0,1,0.987040689016783,-7.62254163464556,0.05125,0,0.0372670807453416,-7.62587958450061
"1673",100,1820000016,139,49,0.05125,19.86,"BUDWEISER BEER",26573,18200,2,0.04107175,0.00184397696910398,"100_139",0.0130959996989425,1,9,1,0,0,0,0,0,0,0,0,0,0,0.986904000301058,-6.28264813515387,0.05125,0,0.140804597701149,-6.25825385746622
"1674",100,1820011168,139,56,0.0415625,7.85,"BUDWEISER BEER",26573,18200,2,0.03829984375,0.00210740225040455,"100_139",0.0130959996989425,1,9,0,1,0,0,0,0,0,0,0,0,0,0.986904000301058,-6.14911674252935,0.0416242283950617,-6.17283950617234e-05,0.160919540229885,-6.11923720248899
"1675",100,3410000354,139,34,0.05125,19.86,"MILLER LITE BEER",26573,34100,2,0.04107175,0.0012794942234599,"100_139",0.0130959996989425,6,4,0,0,1,0,0,0,0,0,0,0,0,0.986904000301058,-6.64810790864834,0.05125,0,0.0977011494252873,-6.63536741627161
"1676",100,3410000554,139,13,0.05125,19.86,"MILLER GENUINE DRAFT",26573,34100,2,0.04107175,0.000489218379558198,"100_139",0.0130959996989425,6,4,0,0,0,1,0,0,0,0,0,0,0,0.986904000301058,-7.60951907580296,0.05125,0,0.0373563218390805,-7.61286903515816
"1677",100,3410017306,139,46,0.0416319444444444,8.84,"MILLER GENUINE DRAFT",26573,34100,2,0.0379516805555556,0.00173108041997516,"100_139",0.0130959996989425,6,4,0,0,0,0,1,0,0,0,0,0,0,0.986904000301058,-6.3458270367754,0.0416319444444444,0,0.132183908045977,-6.32377440633501
"1678",100,3410017505,139,22,0.0533333333333333,21.35,"MILLER GEN DRFT LNNR",26573,34100,2,0.0419466666666667,0.000827908026944643,"100_139",0.0130959996989425,6,4,0,0,0,0,0,1,0,0,0,0,0,0.986904000301058,-7.08342597990618,0.0538271604938272,-0.000493827160493829,0.0632183908045977,-7.07991170912874
"1679",100,3410057306,139,73,0.0416319444444444,8.84,"MILLER LITE BEER",26573,34100,2,0.0379516805555556,0.0027471493621345,"100_139",0.0130959996989425,6,4,0,0,0,0,0,0,1,0,0,0,0,0.986904000301058,-5.88400899211611,0.0416319444444444,0,0.209770114942529,-5.84068147817977
"1680",100,3410057528,139,15,0.050625,18.86,"MILLER LITE BEER N.R",26573,34100,2,0.041077125,0.000564482745644075,"100_139",0.0130959996989425,6,4,0,0,0,0,0,0,0,1,0,0,0,0.986904000301058,-7.46641823216229,0.050625,0,0.0431034482758621,-7.46824687376308
"1681",100,3410057602,139,19,0.050625,18.86,"MILLER LITE BEER",26573,34100,2,0.041077125,0.000715011477815828,"100_139",0.0130959996989425,6,4,0,0,0,0,0,0,0,0,1,0,0,0.986904000301058,-7.23002945409806,0.050625,0,0.0545977011494253,-7.22880849931252
"1682",100,7336011341,139,7,0.050625,18.86,"OLD STYLE BEER",26573,73360,2,0.041077125,0.000263425281300568,"100_139",0.0130959996989425,1,9,0,0,0,0,0,0,0,0,0,1,0,0.986904000301058,-8.22855828420918,0.050625,0,0.0201149425287356,-8.23645835947979
"1683",100,7336011751,139,14,0.05125,19.86,"OLD STYLE BEER",26573,73360,2,0.04107175,0.000526850562601137,"100_139",0.0130959996989425,1,9,0,0,0,0,0,0,0,0,0,0,1,0.986904000301058,-7.53541110364924,0.05125,0,0.0402298850574713,-7.53800069342807
"1684",100,1820000016,140,45,0.05125,19.86,"BUDWEISER BEER",29792,18200,2,0.04107175,0.00151047261009667,"100_140",0.01765574650913,1,9,1,0,0,0,0,0,0,0,0,0,0,0.98234425349087,-6.47751922188205,0.05125,0,0.0855513307984791,-6.46465752940047
"1685",100,1820011168,140,107,0.0381597222222222,0.36,"BUDWEISER BEER",29792,18200,2,0.0380223472222222,0.00359156820622986,"100_140",0.01765574650913,1,9,0,1,0,0,0,0,0,0,0,0,0,0.98234425349087,-5.61135287719047,0.0381597222222222,0,0.203422053231939,-5.55462450260327
"1686",100,3410000354,140,28,0.05125,19.86,"MILLER LITE BEER",29792,34100,2,0.04107175,0.00093984962406015,"100_140",0.01765574650913,6,4,0,0,1,0,0,0,0,0,0,0,0,0.98234425349087,-6.95197720147717,0.05125,0,0.0532319391634981,-6.95081476844264
"1687",100,3410000554,140,16,0.05125,19.86,"MILLER GENUINE DRAFT",29792,34100,2,0.04107175,0.000537056928034372,"100_140",0.01765574650913,6,4,0,0,0,1,0,0,0,0,0,0,0,0.98234425349087,-7.51159298941259,0.05125,0,0.0304182509505703,-7.51860721681539
"1688",100,3410017306,140,65,0.0416319444444444,8.84,"MILLER GENUINE DRAFT",29792,34100,2,0.0379516805555556,0.00218179377013963,"100_140",0.01765574650913,6,4,0,0,0,0,1,0,0,0,0,0,0,0.98234425349087,-6.10979444175673,0.0416319444444444,0,0.123574144486692,-6.08299135520262
"1689",100,3410017505,140,106,0.0415277777777778,1,"MILLER GEN DRFT LNNR",29792,34100,2,0.0411125,0.00355800214822771,"100_140",0.01765574650913,6,4,0,0,0,0,0,1,0,0,0,0,0,0.98234425349087,-5.62074261754031,0.0415277777777778,0,0.201520912547529,-5.56473725650494
"1690",100,3410057306,140,87,0.0415625,8.68,"MILLER LITE BEER",29792,34100,2,0.037954875,0.0029202470461869,"100_140",0.01765574650913,6,4,0,0,0,0,0,0,1,0,0,0,0,0.98234425349087,-5.81827359299779,0.0416242283950617,-6.17283950617234e-05,0.165399239543726,-5.77590709100222
"1691",100,3410057528,140,19,0.050625,18.86,"MILLER LITE BEER N.R",29792,34100,2,0.041077125,0.000637755102040816,"100_140",0.01765574650913,6,4,0,0,0,0,0,0,0,1,0,0,0,0.98234425349087,-7.33974273248593,0.050625,0,0.0361216730038023,-7.3447190541497
"1692",100,3410057602,140,26,0.050625,18.86,"MILLER LITE BEER",29792,34100,2,0.041077125,0.000872717508055854,"100_140",0.01765574650913,6,4,0,0,0,0,0,0,0,0,1,0,0,0.98234425349087,-7.02608517363089,0.0505787037037037,4.62962962962943e-05,0.0494296577946768,-7.02629016867762
"1693",100,7336011341,140,6,0.050625,18.86,"OLD STYLE BEER",29792,73360,2,0.041077125,0.000201396348012889,"100_140",0.01765574650913,1,9,0,0,0,0,0,0,0,0,0,1,0,0.98234425349087,-8.49242224242432,0.050625,0,0.0114068441064639,-8.50619964994182
"1694",100,7336011751,140,21,0.05125,19.86,"OLD STYLE BEER",29792,73360,2,0.04107175,0.000704887218045113,"100_140",0.01765574650913,1,9,0,0,0,0,0,0,0,0,0,0,1,0.98234425349087,-7.23965927392895,0.05125,0,0.0399239543726236,-7.2432746808481
"1695",100,1820000016,141,38,0.05125,19.86,"BUDWEISER BEER",26128,18200,2,0.04107175,0.00145437844458053,"100_141",0.0214712186160441,1,9,1,0,0,0,0,0,0,0,0,0,0,0.978528781383956,-6.51147157668551,0.05125,0,0.0677361853832442,-6.50365765649182
"1696",100,1820011168,141,101,0.0381597222222222,0.36,"BUDWEISER BEER",26128,18200,2,0.0380223472222222,0.00386558481322719,"100_141",0.0214712186160441,1,9,0,1,0,0,0,0,0,0,0,0,0,0.978528781383956,-5.53393721957064,0.0381674382716049,-7.71604938271803e-06,0.180035650623886,-5.4751784977617
"1697",100,3410000354,141,26,0.05125,19.86,"MILLER LITE BEER",26128,34100,2,0.04107175,0.000995101041028781,"100_141",0.0214712186160441,6,4,0,0,1,0,0,0,0,0,0,0,0,0.978528781383956,-6.89096119839041,0.05125,0,0.0463458110516934,-6.8925635436283
"1698",100,3410000554,141,7,0.05125,19.86,"MILLER GENUINE DRAFT",26128,34100,2,0.04107175,0.000267911818738518,"100_141",0.0214712186160441,6,4,0,0,0,1,0,0,0,0,0,0,0,0.978528781383956,-8.20314758735658,0.05125,0,0.0124777183600713,-8.21948002294517
"1699",100,3410017306,141,79,0.0381597222222222,0.54,"MILLER GENUINE DRAFT",26128,34100,2,0.0379536597222222,0.00302357624004899,"100_141",0.0214712186160441,6,4,0,0,0,0,1,0,0,0,0,0,0,0.978528781383956,-5.77960988394487,0.0381597222222222,0,0.140819964349376,-5.738937811042
"1700",100,3410017505,141,117,0.0415277777777778,1,"MILLER GEN DRFT LNNR",26128,34100,2,0.0411125,0.00447795468462952,"100_141",0.0214712186160441,6,4,0,0,0,0,0,1,0,0,0,0,0,0.978528781383956,-5.38688380161414,0.0415277777777778,0,0.20855614973262,-5.31476259602873
"1701",100,3410057306,141,114,0.0381597222222222,0.54,"MILLER LITE BEER",26128,34100,2,0.0379536597222222,0.00436313533374158,"100_141",0.0214712186160441,6,4,0,0,0,0,0,0,1,0,0,0,0,0.978528781383956,-5.4128592880174,0.0381597222222222,0,0.203208556149733,-5.34325718696343
"1702",100,3410057528,141,23,0.050625,18.86,"MILLER LITE BEER N.R",26128,34100,2,0.041077125,0.000880281690140845,"100_141",0.0214712186160441,6,4,0,0,0,0,0,0,0,1,0,0,0,0.978528781383956,-7.01356352048274,0.050625,0,0.0409982174688057,-7.01750614294131
"1703",100,3410057602,141,39,0.0415972222222222,1.25,"MILLER LITE BEER",26128,34100,2,0.0410772569444444,0.00149265156154317,"100_141",0.0214712186160441,6,4,0,0,0,0,0,0,0,0,1,0,0,0.978528781383956,-6.48549609028225,0.0415972222222222,0,0.0695187165775401,-6.47689346431381
"1704",100,7336011341,141,2,0.050625,18.86,"OLD STYLE BEER",26128,73360,2,0.041077125,7.65462339252909e-05,"100_141",0.0214712186160441,1,9,0,0,0,0,0,0,0,0,0,1,0,0.978528781383956,-9.45591055585195,0.050625,0,0.0035650623885918,-9.47608353690921
"1705",100,7336011751,141,15,0.05125,19.86,"OLD STYLE BEER",26128,73360,2,0.04107175,0.000574096754439682,"100_141",0.0214712186160441,1,9,0,0,0,0,0,0,0,0,0,0,1,0.978528781383956,-7.44100753530968,0.05125,0,0.0267379679144385,-7.45116425264429
"1706",100,1820000016,142,35,0.05125,19.86,"BUDWEISER BEER",33880,18200,2,0.04107175,0.00103305785123967,"100_142",0.0142857142857143,1,9,1,0,0,0,0,0,0,0,0,0,0,0.985714285714286,-6.86084334982448,0.05125,0,0.0723140495867769,-6.85435450225509
"1707",100,1820011168,142,61,0.0416319444444444,8,"BUDWEISER BEER",33880,18200,2,0.0383013888888889,0.00180047225501771,"100_142",0.0142857142857143,1,9,0,1,0,0,0,0,0,0,0,0,0,0.985714285714286,-6.30531754714058,0.0416319444444444,0,0.12603305785124,-6.28303250235115
"1708",100,3410000354,142,32,0.05125,19.86,"MILLER LITE BEER",33880,34100,2,0.04107175,0.000944510035419126,"100_142",0.0142857142857143,6,4,0,0,1,0,0,0,0,0,0,0,0,0.985714285714286,-6.95045550851416,0.05125,0,0.0661157024793388,-6.94577334616969
"1709",100,3410000554,142,12,0.05125,19.86,"MILLER GENUINE DRAFT",33880,34100,2,0.04107175,0.000354191263282172,"100_142",0.0142857142857143,6,4,0,0,0,1,0,0,0,0,0,0,0,0.985714285714286,-7.93128476152589,0.05125,0,0.0247933884297521,-7.93856446429909
"1710",100,3410017306,142,104,0.0381597222222222,0.54,"MILLER GENUINE DRAFT",33880,34100,2,0.0379536597222222,0.00306965761511216,"100_142",0.0142857142857143,6,4,0,0,0,0,1,0,0,0,0,0,0,0.985714285714286,-5.77180051217252,0.0381597222222222,0,0.214876033057851,-5.72283066962691
"1711",100,3410017505,142,20,0.0540277777777778,22.36,"MILLER GEN DRFT LNNR",33880,34100,2,0.0419471666666667,0.000590318772136954,"100_142",0.0142857142857143,6,4,0,0,0,0,0,1,0,0,0,0,0,0.985714285714286,-7.4204591377599,0.0540277777777778,0,0.0413223140495868,-7.42297125104951
"1712",100,3410057306,142,110,0.0381597222222222,0.54,"MILLER LITE BEER",33880,34100,2,0.0379536597222222,0.00324675324675325,"100_142",0.0142857142857143,6,4,0,0,0,0,0,0,1,0,0,0,0,0.985714285714286,-5.71571104552148,0.0381404320987654,1.92901234567916e-05,0.227272727272727,-5.66296048013596
"1713",100,3410057528,142,22,0.050625,18.86,"MILLER LITE BEER N.R",33880,34100,2,0.041077125,0.000649350649350649,"100_142",0.0142857142857143,6,4,0,0,0,0,0,0,0,1,0,0,0,0.985714285714286,-7.32514895795558,0.050625,0,0.0454545454545455,-7.3264656138404
"1714",100,3410057602,142,74,0.0415972222222222,1.25,"MILLER LITE BEER",33880,34100,2,0.0410772569444444,0.00218417945690673,"100_142",0.0142857142857143,6,4,0,0,0,0,0,0,0,0,1,0,0,0.985714285714286,-6.11212631810972,0.0415972222222222,0,0.152892561983471,-6.08184860857627
"1715",100,7336011341,142,6,0.050625,18.86,"OLD STYLE BEER",33880,73360,2,0.041077125,0.000177095631641086,"100_142",0.0142857142857143,1,9,0,0,0,0,0,0,0,0,0,1,0,0.985714285714286,-8.62443194208584,0.050625,0,0.012396694214876,-8.63527247948233
"1716",100,7336011751,142,8,0.05125,19.86,"OLD STYLE BEER",33880,73360,2,0.04107175,0.000236127508854782,"100_142",0.0142857142857143,1,9,0,0,0,0,0,0,0,0,0,0,1,0.985714285714286,-8.33674986963405,0.05125,0,0.0165289256198347,-8.34640487043631
"1717",100,1820000016,143,51,0.05125,19.86,"BUDWEISER BEER",24249,18200,2,0.04107175,0.00210317951255722,"100_143",0.0154233164254196,1,9,1,0,0,0,0,0,0,0,0,0,0,0.98457668357458,-6.14876153262461,0.05125,0,0.136363636363636,-6.12133114433052
"1718",100,1820011168,143,57,0.0415625,7.85,"BUDWEISER BEER",24249,18200,2,0.03829984375,0.00235061239638748,"100_143",0.0154233164254196,1,9,0,1,0,0,0,0,0,0,0,0,0,0.98457668357458,-6.03753589751438,0.0416242283950617,-6.17283950617234e-05,0.152406417112299,-6.00492616318656
"1719",100,3410000354,143,27,0.05125,19.86,"MILLER LITE BEER",24249,34100,2,0.04107175,0.00111344797723617,"100_143",0.0154233164254196,6,4,0,0,1,0,0,0,0,0,0,0,0,0.98457668357458,-6.7847502993446,0.05125,0,0.072192513368984,-6.77777313586882
"1720",100,3410000554,143,19,0.05125,19.86,"MILLER GENUINE DRAFT",24249,34100,2,0.04107175,0.000783537465462493,"100_143",0.0154233164254196,6,4,0,0,0,1,0,0,0,0,0,0,0,0.98457668357458,-7.13614818618249,0.05125,0,0.0508021390374331,-7.13589684569871
